ChildID,TeachID.Year1,Age.at.test,Annual.Gross.Income,gender,cond.dum,zero.app.users.year1,matchschool,twin,year1dropout,wjappliedfa13_filter,WJletterwordFa13_filter,WJ.applied.Sp14.filter,WJ.letterword.Sp14.filter,Returned.Parent.Survey.cohort1.Fa13,WJ.Applied.Problems.W.Score.Fa13,WJ.Applied.Problems.GE.Fa13,WJ.Letter.Word.ID.W.Score.Fa13,WJ.Letter.Word.ID.GE.Fa13,WJ.Applied.Problems_W.Score_Sp14,WJ.Applied.Problem_GE_Sp14,WJ.LetterWord.Wscore.Sp14,WJ.LetterWord_GE_Sp14,Relationship.to.Child.Parent.Survey.Fa13,Gender.of.Person.Filling.Out.Survey.Fa13,ParentMAaverage.Fa13,parent.total.math.class.Fa13,avg.use,use.012.groups,in.depth.year1,WScore.Parent.Math.Fluency.Year1,parentMA_mediansplit,parentMathClass_mediansplit
340,16.00,84.00,6.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,464.0,2.8,502.0,4.5,501.0,4.5,Mother,F,1.0,6.0,0.11,0.0,0.0,,1.00,2.00
341,16.00,81.00,5.00,1,1.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,453.0,1.7,449.0,2.3,481.0,3.0,484.0,3.5,Mother,F,1.9,6.0,1.78,2.0,1.0,524.0,1.00,2.00
342,16.00,79.00,5.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,480.0,3.3,485.0,3.3,493.0,4.0,Mother,F,1.9,4.0,0.00,0.0,0.0,,1.00,1.00
343,16.00,73.00,2.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,446.0,2.3,467.0,2.3,481.0,3.4,Mother,F,2.0,4.0,0.48,0.0,0.0,,1.00,1.00
344,16.00,74.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,485.0,3.3,486.0,3.6,515.0,6.1,507.0,5.0,,,,,1.37,1.0,0.0,,,
345,16.00,75.00,1.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,449.0,1.5,420.0,1.6,467.0,2.3,446.0,2.3,,,,,0.93,1.0,0.0,,,
346,16.00,79.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,442.0,2.2,471.0,2.6,484.0,3.5,Mother,F,3.4,5.0,1.37,1.0,0.0,,2.00,1.00
347,16.00,80.00,6.00,0,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,412.0,1.5,481.0,3.0,435.0,2.0,Mother,F,1.6,8.0,1.52,2.0,0.0,,1.00,2.00
348,16.00,84.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,486.0,3.6,494.0,3.9,504.0,4.8,Mother,F,4.2,4.0,0.26,0.0,0.0,,2.00,1.00
349,16.00,75.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,440.0,1.1,392.0,1.0,454.0,1.7,420.0,1.7,,,,,0.04,0.0,0.0,,,
350,16.00,80.00,1.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,404.0,1.3,450.0,1.6,439.0,2.1,Mother,F,2.0,0.0,1.44,1.0,1.0,507.0,1.00,1.00
351,16.00,84.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,491.0,3.9,498.0,4.2,493.0,4.0,Father,M,1.7,6.0,0.96,1.0,0.0,,1.00,2.00
352,16.00,80.00,6.00,1,1.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,436.0,0.9,423.0,1.7,454.0,1.7,471.0,3.0,Mother,F,1.6,8.0,1.70,2.0,0.0,,1.00,2.00
353,17.00,73.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,453.0,1.7,438.0,2.1,481.0,3.0,471.0,3.0,Mother,F,3.0,5.0,2.44,2.0,0.0,,2.00,1.00
354,17.00,83.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,416.0,1.6,502.0,4.5,468.0,2.9,Father,M,2.0,5.0,2.67,2.0,0.0,,1.00,1.00
355,17.00,82.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,494.0,3.8,519.0,6.4,512.0,5.6,515.0,5.8,Mother,F,1.2,7.0,1.19,1.0,0.0,,1.00,2.00
356,17.00,83.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,491.0,3.9,481.0,3.0,501.0,4.5,Mother,F,2.5,2.0,2.85,2.0,0.0,,2.00,1.00
357,17.00,77.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,453.0,2.4,476.0,2.8,484.0,3.5,Mother,F,2.2,9.0,0.81,1.0,0.0,,2.00,2.00
358,17.00,82.00,5.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,483.0,3.5,490.0,3.6,484.0,3.5,Father,M,2.4,7.0,0.89,1.0,0.0,,2.00,2.00
359,17.00,84.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,423.0,1.7,502.0,4.5,484.0,3.5,Mother,F,2.8,2.0,0.85,1.0,0.0,,2.00,1.00
360,17.00,79.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,467.0,2.9,502.0,4.5,484.0,3.5,Mother,F,1.8,3.0,3.22,2.0,0.0,,1.00,1.00
361,17.00,73.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,436.0,0.9,412.0,1.5,458.0,1.9,464.0,2.8,Mother,F,1.8,7.0,2.56,2.0,0.0,,1.00,2.00
362,17.00,81.00,1.00,1,0.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,423.0,1.7,450.0,1.6,460.0,2.7,Mother,F,1.4,4.0,0.00,0.0,0.0,,1.00,1.00
363,17.00,74.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,442.0,2.2,458.0,1.9,475.0,3.1,Mother,F,2.5,5.0,3.56,2.0,0.0,,2.00,1.00
364,17.00,79.00,6.00,0,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,470.0,3.0,498.0,4.2,490.0,3.8,Mother,F,3.4,4.0,1.37,1.0,0.0,,2.00,1.00
365,17.00,75.00,2.00,1,0.00,1,1,0,0,0.0,0.0,1.0,0.0,0.0,,,392.0,1.0,446.0,1.4,397.0,1.1,,,,,0.00,0.0,0.0,,,
366,17.00,84.00,3.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,483.0,3.5,467.0,2.3,501.0,4.5,Mother,F,1.8,6.0,1.93,2.0,0.0,,1.00,2.00
367,17.00,76.00,3.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,481.0,3.0,473.0,3.1,490.0,3.6,498.0,4.3,,,,,0.22,0.0,0.0,,,
368,17.00,81.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,464.0,2.8,494.0,3.9,490.0,3.8,Mother,F,1.2,7.0,0.67,1.0,0.0,,1.00,2.00
369,17.00,79.00,5.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,423.0,1.7,446.0,1.4,453.0,2.5,Mother,F,1.2,6.0,0.07,0.0,0.0,,1.00,2.00
370,17.00,81.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,446.0,2.3,476.0,2.8,468.0,2.9,Mother,F,2.0,8.0,2.52,2.0,0.0,,1.00,2.00
371,17.00,84.00,1.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,364.0,0.4,509.0,5.2,397.0,1.1,Mother,F,2.6,5.0,2.26,2.0,0.0,,2.00,1.00
372,17.00,77.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,416.0,1.6,467.0,2.3,453.0,2.5,Mother,F,1.0,4.0,0.81,1.0,0.0,,1.00,1.00
373,17.00,76.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,457.0,2.6,506.0,4.8,475.0,3.1,Mother,F,1.0,5.0,0.89,1.0,0.0,,1.00,1.00
374,17.00,79.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,467.0,2.3,494.0,4.1,502.0,4.5,501.0,4.5,Mother,F,1.8,2.0,3.26,2.0,0.0,,1.00,1.00
375,17.00,77.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,436.0,0.9,453.0,2.4,471.0,2.6,475.0,3.1,Mother,F,1.5,7.0,0.89,1.0,0.0,,1.00,2.00
376,17.00,78.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,464.0,2.8,485.0,3.3,475.0,3.1,Mother,F,1.5,5.0,0.41,0.0,0.0,,1.00,1.00
377,17.00,74.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,416.0,1.6,476.0,2.8,471.0,3.0,Mother,F,1.4,4.0,2.48,2.0,0.0,,1.00,1.00
378,17.00,74.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,423.0,1.7,481.0,3.0,468.0,2.9,Mother,F,2.8,2.0,1.70,2.0,0.0,,2.00,1.00
379,17.00,74.00,5.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,464.0,2.8,481.0,3.0,493.0,4.0,Mother,F,1.5,3.0,1.04,1.0,0.0,,1.00,1.00
380,17.00,76.00,4.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,506.0,4.9,485.0,3.3,507.0,5.0,Mother,F,1.6,4.0,1.26,1.0,0.0,,1.00,1.00
381,17.00,79.00,5.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,423.0,1.7,458.0,1.9,453.0,2.5,Mother,F,1.9,4.0,1.44,1.0,0.0,,1.00,1.00
382,17.00,75.00,6.00,1,0.00,0,1,0,0,1.0,0.0,1.0,1.0,1.0,449.0,1.5,467.0,2.9,471.0,2.6,484.0,3.5,Mother,F,2.2,9.0,3.11,2.0,0.0,,2.00,2.00
383,17.00,77.00,6.00,1,0.00,0,1,0,1,1.0,1.0,0.0,0.0,1.0,471.0,2.5,477.0,3.2,,,,,Mother,F,2.5,3.0,1.41,1.0,0.0,,2.00,1.00
385,19.00,81.00,4.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,464.0,2.8,485.0,3.3,475.0,3.1,Mother,F,1.5,3.0,0.68,1.0,0.0,,1.00,1.00
386,18.00,86.00,5.00,1,1.00,0,0,0,0,1.0,1.0,1.0,0.0,1.0,432.0,0.7,396.0,1.1,442.0,1.2,424.0,1.7,Father,M,2.0,3.0,0.00,0.0,0.0,,1.00,1.00
387,18.00,77.00,6.00,1,1.00,0,0,0,0,1.0,1.0,0.0,1.0,1.0,453.0,1.7,423.0,1.7,463.0,2.1,449.0,2.4,Mother,F,1.0,5.0,0.32,0.0,0.0,,1.00,1.00
388,18.00,73.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,0.0,1.0,467.0,2.3,449.0,2.3,494.0,3.9,468.0,2.9,Mother,F,2.1,8.0,0.56,1.0,0.0,,2.00,2.00
389,18.00,74.00,,1,1.00,0,0,0,0,1.0,1.0,1.0,0.0,1.0,444.0,1.3,457.0,2.6,471.0,2.6,481.0,3.4,Father,M,2.3,6.0,0.84,1.0,0.0,,2.00,2.00
390,18.00,81.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,427.0,1.8,458.0,1.9,464.0,2.8,Mother,F,2.0,0.0,3.16,2.0,0.0,,1.00,1.00
391,19.00,73.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,427.0,1.8,471.0,2.6,487.0,3.7,Mother,F,1.5,9.0,0.32,0.0,0.0,,1.00,2.00
392,19.00,76.00,,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,404.0,1.3,463.0,2.1,442.0,2.2,Mother,F,1.9,,1.24,1.0,0.0,,1.00,
393,19.00,79.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,423.0,1.7,471.0,2.6,471.0,3.0,Mother,F,3.3,3.0,1.64,2.0,0.0,,2.00,1.00
394,19.00,76.00,5.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,400.0,1.2,471.0,2.6,424.0,1.7,Father,M,1.3,7.0,3.48,2.0,0.0,,1.00,2.00
395,19.00,78.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,460.0,2.7,476.0,2.8,478.0,3.3,Mother,F,2.0,2.0,0.84,1.0,0.0,,1.00,1.00
397,20.00,74.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,416.0,1.6,463.0,2.1,439.0,2.1,Mother,F,1.6,4.0,1.25,1.0,1.0,511.0,1.00,1.00
398,20.00,78.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,508.0,5.1,506.0,4.8,509.0,5.2,Mother,F,2.5,7.0,1.92,2.0,1.0,529.0,2.00,2.00
399,21.00,73.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,477.0,3.2,476.0,2.8,490.0,3.8,Mother,F,2.5,5.0,0.50,0.0,0.0,,2.00,1.00
402,21.00,76.00,5.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,427.0,0.5,412.0,1.5,450.0,1.6,464.0,2.8,Grandmother,F,1.7,8.0,1.42,1.0,0.0,,1.00,2.00
403,21.00,84.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,436.0,0.9,412.0,1.5,454.0,1.7,420.0,1.7,,,,,0.04,0.0,0.0,,,
404,20.00,75.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,498.0,4.1,470.0,3.0,509.0,5.2,501.0,4.5,Mother,F,1.8,5.0,1.88,2.0,0.0,,1.00,1.00
405,20.00,84.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,497.0,4.3,506.0,4.8,496.0,4.2,Father,M,1.4,10.0,1.92,2.0,1.0,543.0,1.00,2.00
407,20.00,84.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,388.0,1.0,471.0,2.6,417.0,1.6,Mother,F,2.0,8.0,0.71,1.0,1.0,,1.00,2.00
410,20.00,77.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,427.0,0.5,396.0,1.1,454.0,1.7,413.0,1.5,,,,,0.08,0.0,0.0,,,
411,21.00,75.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,457.0,2.6,450.0,1.6,484.0,3.5,Mother,F,2.2,7.0,1.88,2.0,0.0,,2.00,2.00
412,21.00,81.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,392.0,1.0,454.0,1.7,442.0,2.2,Father,M,2.0,6.0,1.04,1.0,0.0,,1.00,2.00
413,21.00,81.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,503.0,4.7,506.0,4.8,507.0,5.0,Mother,F,3.7,6.0,2.04,2.0,0.0,,2.00,2.00
414,21.00,92.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,457.0,2.6,458.0,1.9,484.0,3.5,Mother,F,1.6,5.0,1.42,1.0,0.0,,1.00,1.00
415,21.00,80.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,449.0,2.3,481.0,3.0,481.0,3.4,Mother,F,1.6,5.0,0.42,0.0,0.0,,1.00,1.00
416,20.00,76.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,431.0,1.9,454.0,1.7,439.0,2.1,Mother,F,1.8,6.0,0.83,1.0,0.0,,1.00,2.00
418,20.00,84.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,481.0,3.0,483.0,3.5,476.0,2.8,512.0,5.5,Father,M,1.4,2.0,1.50,1.0,1.0,541.0,1.00,1.00
419,20.00,78.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,498.0,4.1,480.0,3.3,509.0,5.2,496.0,4.2,Mother,F,1.0,12.0,2.50,2.0,1.0,545.0,1.00,2.00
420,22.00,83.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,427.0,0.5,434.0,2.0,450.0,1.6,442.0,2.2,,,,,0.22,0.0,0.0,,,
421,28.00,77.00,4.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,438.0,2.1,502.0,4.5,464.0,2.8,Mother,F,1.5,4.0,1.19,1.0,0.0,,1.00,1.00
422,22.00,82.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,423.0,1.7,458.0,1.9,449.0,2.4,Mother,F,2.3,2.0,0.63,1.0,0.0,,2.00,1.00
423,22.00,76.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,446.0,2.3,463.0,2.1,478.0,3.3,Mother,F,2.2,4.0,0.37,0.0,0.0,,2.00,1.00
424,33.00,85.00,2.00,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,0.0,453.0,1.7,416.0,1.6,485.0,3.3,468.0,2.9,,,,,0.25,0.0,0.0,,,
425,33.00,78.00,6.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,464.0,2.8,490.0,3.6,487.0,3.7,Mother,F,2.1,6.0,3.30,2.0,1.0,522.0,2.00,2.00
426,22.00,75.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,457.0,2.6,476.0,2.8,481.0,3.4,Mother,F,2.8,2.0,2.07,2.0,0.0,,2.00,1.00
427,22.00,75.00,,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,440.0,1.1,412.0,1.5,454.0,1.7,435.0,2.0,,,,,0.00,0.0,0.0,,,
428,22.00,82.00,1.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,423.0,0.3,359.0,0.3,424.0,0.3,397.0,1.1,Grandmother,F,4.8,2.0,0.04,0.0,0.0,,2.00,1.00
429,22.00,84.00,2.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,412.0,1.5,476.0,2.8,439.0,2.1,Mother,F,2.4,7.0,1.11,1.0,0.0,,2.00,2.00
430,22.00,74.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,453.0,2.4,481.0,3.0,478.0,3.3,Mother,F,4.0,5.0,0.63,1.0,0.0,,2.00,1.00
431,22.00,79.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,331.0,0.0,442.0,1.2,344.0,0.0,Mother,F,1.0,10.0,0.04,0.0,0.0,,1.00,2.00
432,22.00,84.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,453.0,1.7,427.0,1.8,450.0,1.6,446.0,2.3,,,,,1.15,1.0,0.0,,,
433,22.00,75.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,404.0,1.3,476.0,2.8,442.0,2.2,Mother,F,2.6,8.0,1.33,1.0,0.0,,2.00,2.00
434,22.00,78.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,460.0,2.7,476.0,2.8,471.0,3.0,Mother,F,2.2,5.0,1.85,2.0,0.0,,2.00,1.00
435,22.00,82.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,464.0,2.8,467.0,2.3,481.0,3.4,,,,,0.89,1.0,0.0,,,
436,22.00,84.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,431.0,1.9,446.0,1.4,449.0,2.4,Mother,F,1.6,5.0,0.33,0.0,0.0,,1.00,1.00
437,22.00,74.00,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,464.0,2.8,446.0,1.4,446.0,2.3,Mother,F,2.4,2.0,0.37,0.0,0.0,,2.00,1.00
438,22.00,74.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,423.0,0.3,396.0,1.1,454.0,1.7,435.0,2.0,Mother,F,1.4,3.0,2.74,2.0,0.0,,1.00,1.00
439,22.00,73.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,434.0,2.0,498.0,4.2,478.0,3.3,Mother,F,2.0,6.0,3.00,2.0,0.0,,1.00,2.00
440,22.00,84.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,467.0,2.3,423.0,1.7,476.0,2.8,457.0,2.6,,,,,0.26,0.0,0.0,,,
441,22.00,83.00,1.00,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,464.0,2.8,442.0,1.2,475.0,3.1,,,,,0.00,0.0,0.0,,,
442,22.00,73.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,412.0,1.5,467.0,2.3,481.0,3.4,Mother,F,1.8,5.0,0.52,1.0,0.0,,1.00,1.00
443,22.00,77.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,460.0,2.7,502.0,4.5,478.0,3.3,Mother,F,2.1,6.0,1.63,2.0,0.0,,2.00,2.00
444,22.00,,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,400.0,1.2,454.0,1.7,424.0,1.7,Mother,F,3.8,3.0,1.37,1.0,0.0,,2.00,1.00
445,22.00,84.00,1.00,0,1.00,1,1,0,1,1.0,1.0,0.0,0.0,0.0,440.0,1.1,438.0,2.1,,,,,,,,,0.00,0.0,0.0,,,
446,23.00,79.00,4.00,0,1.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,477.0,3.2,476.0,2.8,487.0,3.7,Mother,F,2.7,4.0,0.81,1.0,0.0,,2.00,1.00
447,23.00,79.00,4.00,1,1.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,483.0,3.5,481.0,3.0,498.0,4.3,Mother,F,2.7,4.0,1.07,1.0,0.0,,2.00,1.00
448,23.00,76.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,442.0,2.2,498.0,4.2,468.0,2.9,Mother,F,2.3,6.0,2.00,2.0,0.0,,2.00,2.00
449,23.00,81.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,470.0,3.0,498.0,4.2,498.0,4.3,Mother,F,1.4,7.0,2.33,2.0,1.0,541.0,1.00,2.00
450,23.00,73.00,,1,1.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,467.0,2.3,464.0,2.8,476.0,2.8,490.0,3.8,Mother,F,1.4,15.0,3.33,2.0,0.0,,1.00,2.00
451,23.00,76.00,6.00,1,1.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,438.0,2.1,481.0,3.0,464.0,2.8,Father,M,3.0,6.0,2.48,2.0,0.0,,2.00,2.00
452,23.00,76.00,6.00,1,1.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,460.0,2.7,498.0,4.2,487.0,3.7,Father,M,3.0,6.0,2.52,2.0,0.0,,2.00,2.00
453,23.00,84.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,477.0,3.2,481.0,3.0,504.0,4.8,Mother,F,1.9,5.0,3.04,2.0,0.0,,1.00,1.00
454,23.00,79.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,442.0,2.2,490.0,3.6,464.0,2.8,Mother,F,2.0,5.0,1.22,1.0,0.0,,1.00,1.00
455,23.00,84.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,464.0,2.8,467.0,2.3,481.0,3.4,,,,,0.11,0.0,0.0,,,
456,23.00,76.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,449.0,2.3,471.0,2.6,481.0,3.4,Mother,F,3.0,,1.00,1.0,1.0,534.0,2.00,
457,23.00,84.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,501.0,4.4,500.0,4.5,498.0,4.2,509.0,5.2,Mother,F,1.4,7.0,1.96,2.0,1.0,550.0,1.00,2.00
458,23.00,74.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,464.0,2.8,502.0,4.5,487.0,3.7,Mother,F,2.2,1.0,1.11,1.0,0.0,,2.00,1.00
459,23.00,84.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,480.0,3.3,494.0,3.9,490.0,3.8,Mother,F,2.2,7.0,3.67,2.0,0.0,,2.00,2.00
460,23.00,80.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,457.0,2.6,490.0,3.6,498.0,4.3,Mother,F,1.6,6.0,1.19,1.0,0.0,,1.00,2.00
461,23.00,81.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,453.0,2.4,494.0,3.9,481.0,3.4,Mother,F,1.5,7.0,1.22,1.0,0.0,,1.00,2.00
462,23.00,80.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,464.0,2.8,509.0,5.2,496.0,4.2,Father,M,1.4,10.0,3.63,2.0,0.0,,1.00,2.00
463,23.00,84.00,3.00,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,446.0,2.3,467.0,2.3,471.0,3.0,,,,,0.00,0.0,0.0,,,
464,23.00,84.00,2.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,457.0,2.6,494.0,3.9,468.0,2.9,Father,M,2.3,3.0,0.00,0.0,0.0,,2.00,1.00
465,23.00,76.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,464.0,2.8,467.0,2.3,484.0,3.5,Mother,F,3.3,8.0,0.81,1.0,0.0,,2.00,2.00
466,23.00,74.00,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,449.0,2.3,481.0,3.0,475.0,3.1,Mother,F,3.1,,0.63,1.0,0.0,,2.00,
467,23.00,78.00,4.00,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,462.0,2.1,500.0,4.5,494.0,3.9,507.0,5.0,Mother,F,2.6,4.0,0.30,0.0,0.0,,2.00,1.00
